0	0
1	516
2	525
3	533
4	542
5	551
6	560
7	569
8	578
9	587
10	597
11	607
12	616
13	626
14	636
15	647
16	657
17	668
18	679
19	690
20	701
21	712
22	724
23	736
24	747
25	760
26	772
27	784
28	797
29	810
30	823
31	836
32	850
33	864
34	878
35	892
36	906
37	921
38	936
39	951
40	967
41	982
42	998
43	1014
44	1030
45	1045
46	1061
47	1076
48	1092
49	1108
50	1124
51	1141
52	1158
53	1175
54	1192
55	1210
56	1228
57	1246
58	1264
59	1283
60	1301
61	1321
62	1340
63	1360
64	1380
65	1400
66	1421
67	1442
68	1463
69	1484
70	1506
71	1528
72	1551
73	1574
74	1597
75	1620
76	1644
77	1668
78	1693
79	1718
80	1743
81	1769
82	1795
83	1821
84	1848
85	1875
86	1903
87	1931
88	1959
89	1988
90	2017
91	2047
92	2216
93	2401
94	2602
95	2819
96	3054
97	3310
98	3586
99	3886
99.9	7273
99.99	23170
99.999	312833
