0	0
1	350
2	479
3	609
4	761
5	949
6	1029
7	1037
8	1045
9	1053
10	1061
11	1069
12	1078
13	1086
14	1095
15	1103
16	1112
17	1120
18	1129
19	1138
20	1147
21	1156
22	1165
23	1174
24	1183
25	1192
26	1202
27	1211
28	1220
29	1230
30	1239
31	1249
32	1259
33	1269
34	1278
35	1288
36	1298
37	1309
38	1319
39	1329
40	1339
41	1350
42	1360
43	1371
44	1382
45	1392
46	1403
47	1414
48	1425
49	1436
50	1448
51	1459
52	1470
53	1482
54	1493
55	1505
56	1517
57	1528
58	1540
59	1552
60	1564
61	1577
62	1589
63	1601
64	1614
65	1626
66	1639
67	1652
68	1665
69	1677
70	1691
71	1704
72	1717
73	1730
74	1744
75	1757
76	1771
77	1785
78	1799
79	1813
80	1827
81	1841
82	1856
83	1870
84	1885
85	1899
86	1914
87	1929
88	1944
89	1959
90	1974
91	1990
92	2005
93	2021
94	2037
95	2133
96	2430
97	2769
98	3155
99	3595
99.9	4044
99.99	4091
99.999	8192
